ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8006081	1.80e-01	9.89e-02	-1.655282	-5.72739	-0.0167087		
8104786	1.83e-01	1.01e-01	-1.644722	-5.72769	-0.01316041		
8043480	1.80e-01	9.87e-02	1.656062	-5.72772	0.03793268		
7989759	1.33e-01	6.84e-02	1.828833	-5.72795	0.00877399	PARP16	poly(ADP-ribose) polymerase family member 16
8010285	1.68e-01	9.04e-02	-1.698645	-5.72835	-0.01095051		
7896232	1.81e-01	9.91e-02	-1.654126	-5.72855	-0.04498777		
7922703	1.83e-01	1.01e-01	-1.646507	-5.72859	-0.01472117	TEDDM1	transmembrane epididymal protein 1
8085358	1.49e-01	7.84e-02	-1.765599	-5.72859	-0.01593285		
7904211	1.52e-01	8.01e-02	-1.755553	-5.72947	-0.01036231	VANGL1	VANGL planar cell polarity protein 1
7893671	1.79e-01	9.82e-02	1.658412	-5.72953	0.0366975		
8024971	1.80e-01	9.89e-02	-1.655296	-5.72966	-0.00969349	CATSPERD	cation channel sperm associated auxiliary subunit delta
8054154	1.66e-01	8.90e-02	-1.705959	-5.73102	-0.01296713	KIAA1211L	KIAA1211 like
7919568	1.68e-01	9.03e-02	-1.699086	-5.73166	-0.01708698		
7976830	1.85e-01	1.02e-01	-1.638446	-5.73166	-0.01975045	MIR299	microRNA 299
8080028	1.38e-01	7.16e-02	-1.807519	-5.73173	-0.01285831	DOCK3	dedicator of cytokinesis 3
7921420	1.85e-01	1.02e-01	1.638335	-5.73259	0.01431297	OR6K2	olfactory receptor family 6 subfamily K member 2
8158404	1.85e-01	1.02e-01	-1.638099	-5.73295	-0.01348054		
8143437	1.81e-01	9.93e-02	-1.653351	-5.7331	-0.01996303	LOC401410	uncharacterized LOC401410
8139118	1.84e-01	1.01e-01	-1.643926	-5.73336	-0.03795685	TARP///TRGV7///TRGV5///TRGV3///TRGC2	TCR gamma alternate reading frame protein///T cell receptor gamma variable 7 (pseudogene)///T cell receptor gamma variable 5///T cell receptor gamma variable 3///T cell receptor gamma constant 2
8177116	1.84e-01	1.01e-01	1.643013	-5.73361	0.0161789		
8149955	1.85e-01	1.02e-01	1.63823	-5.73374	0.01834387	PBK	PDZ binding kinase
7896330	1.27e-01	6.42e-02	1.857228	-5.73471	0.02045088		
8034901	1.86e-01	1.03e-01	-1.635843	-5.7349	-0.01481512	OR7A17	olfactory receptor family 7 subfamily A member 17
8026294	1.72e-01	9.29e-02	1.68552	-5.73542	0.01426297	MISP3	MISP family member 3
8177694	1.85e-01	1.02e-01	-1.639547	-5.73544	-0.01359347	OR2J3	olfactory receptor family 2 subfamily J member 3
8179003	1.85e-01	1.02e-01	-1.639547	-5.73544	-0.01359347	OR2J3	olfactory receptor family 2 subfamily J member 3
8163181	1.85e-01	1.02e-01	1.640716	-5.73547	0.01550485	C9orf152	chromosome 9 open reading frame 152
8022514	1.60e-01	8.50e-02	1.727613	-5.73555	0.01526029	TMEM241	transmembrane protein 241
7961455	1.86e-01	1.03e-01	-1.636923	-5.73562	-0.01308397	GUCY2C	guanylate cyclase 2C
8011516	1.60e-01	8.53e-02	1.726122	-5.73565	0.01198022	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
7967620	8.39e-02	3.90e-02	2.072837	-5.73572	0.01028101	RNA28S5	RNA, 28S ribosomal 5
8155849	7.69e-02	3.51e-02	-2.11603	-5.73608	-0.01588245	ANXA1	annexin A1
8165903	1.83e-01	1.00e-01	-1.647573	-5.73608	-0.01417253		
7894809	1.15e-01	5.70e-02	1.910093	-5.73633	0.01487465		
8085407	1.62e-01	8.66e-02	-1.718992	-5.73715	-0.01968486	SNORA7A///RPL32	small nucleolar RNA, H/ACA box 7A///ribosomal protein L32
7908328	1.56e-01	8.25e-02	1.741734	-5.7374	0.01741783		
8171334	1.86e-01	1.03e-01	-1.634875	-5.73765	-0.01787243		
8165416	1.62e-01	8.67e-02	-1.718383	-5.73793	-0.01042987	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2
7989347	1.12e-01	5.51e-02	1.924981	-5.73814	0.00789777	ICE2	interactor of little elongation complex ELL subunit 2
7930482	1.63e-01	8.76e-02	1.713434	-5.73832	0.01622363	ADRA2A	adrenoceptor alpha 2A
7893610	1.73e-01	9.37e-02	1.681336	-5.73845	0.02678371		
7894697	1.51e-01	7.96e-02	-1.758423	-5.73851	-0.02105731		
7895627	1.65e-01	8.84e-02	-1.709105	-5.73882	-0.02498078		
7895495	1.87e-01	1.03e-01	-1.63351	-5.73912	-0.03427702		
8147750	1.81e-01	9.90e-02	1.654692	-5.73971	0.01590121		
7895080	1.48e-01	7.74e-02	-1.771704	-5.73983	-0.02453938		
8112609	1.85e-01	1.02e-01	1.639451	-5.74001	0.01608359		
7982593	1.87e-01	1.03e-01	-1.632867	-5.74012	-0.01362233	C15orf54	chromosome 15 open reading frame 54
7951734	1.52e-01	8.03e-02	-1.754618	-5.74014	-0.00906626	ZW10	zw10 kinetochore protein
8028514	7.10e-02	3.19e-02	2.155337	-5.74015	0.00537372	EIF3K	eukaryotic translation initiation factor 3 subunit K
7893462	1.70e-01	9.18e-02	1.691016	-5.74067	0.03901301		
7896415	1.53e-01	8.07e-02	-1.752196	-5.74073	-0.02102073		
8107576	1.85e-01	1.02e-01	-1.640725	-5.74083	-0.0139505	FTMT	ferritin mitochondrial
7946121	1.87e-01	1.03e-01	-1.634456	-5.74084	-0.01609181		
7895634	1.87e-01	1.04e-01	1.632282	-5.74099	0.03370837		
8134581	9.03e-02	4.26e-02	2.035804	-5.74169	0.00701543	ARPC1A	actin related protein 2/3 complex subunit 1A
7989770	1.70e-01	9.18e-02	-1.691353	-5.7421	-0.01091307	IGDCC3	immunoglobulin superfamily DCC subclass member 3
8106170	1.84e-01	1.01e-01	1.64402	-5.74217	0.01140667	TMEM171	transmembrane protein 171
8148607	1.72e-01	9.32e-02	-1.684099	-5.74255	-0.0104216	GLI4	GLI family zinc finger 4
8086216	1.88e-01	1.04e-01	1.63104	-5.74268	0.03183131		
8126382	1.66e-01	8.94e-02	1.704059	-5.74285	0.0133056	C6orf132	chromosome 6 open reading frame 132
8051413	8.78e-02	4.12e-02	2.050043	-5.7432	0.00946554	FAM98A	family with sequence similarity 98 member A
7981525	1.62e-01	8.64e-02	1.720174	-5.74368	0.01090142	CDCA4	cell division cycle associated 4
7893603	8.40e-02	3.91e-02	-2.071836	-5.74374	-0.01589827		
8050350	1.48e-01	7.77e-02	1.770127	-5.74394	0.03117198		
8017651	1.08e-01	5.28e-02	1.943699	-5.74401	0.00920845	SMURF2	SMAD specific E3 ubiquitin protein ligase 2
7894836	1.38e-01	7.13e-02	1.809713	-5.74412	0.02204531		
7968002	1.87e-01	1.04e-01	-1.631621	-5.74414	-0.01146969		
7893429	1.84e-01	1.02e-01	-1.641503	-5.74422	-0.03384837		
7970390	1.88e-01	1.04e-01	1.630532	-5.74441	0.0380997		
8067842	1.88e-01	1.04e-01	1.630532	-5.74441	0.0380997		
8077103	1.48e-01	7.75e-02	-1.771036	-5.74461	-0.01697761	ODF3B///SCO2///TYMP	outer dense fiber of sperm tails 3B///SCO2 cytochrome c oxidase assembly protein///thymidine phosphorylase
7953516	1.71e-01	9.27e-02	-1.686457	-5.74467	-0.01222822	RPL13P5	ribosomal protein L13 pseudogene 5
7902617	1.84e-01	1.02e-01	1.642394	-5.74496	0.01584737	SAMD13	sterile alpha motif domain containing 13
7896435	1.84e-01	1.02e-01	-1.64176	-5.74503	-0.04462425		
8155514	1.51e-01	7.92e-02	-1.760854	-5.74609	-0.01636857	FAM27E3	family with sequence similarity 27 member E3
8006502	1.88e-01	1.04e-01	-1.629622	-5.74621	-0.02062844		
8086008	9.62e-02	4.60e-02	2.003275	-5.74626	0.00863143	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
8132813	1.88e-01	1.04e-01	-1.630071	-5.74639	-0.01665298	C7orf72	chromosome 7 open reading frame 72
8119782	1.81e-01	9.95e-02	1.652394	-5.74686	0.01095905	SLC22A7	solute carrier family 22 member 7
7984540	1.81e-01	9.97e-02	1.651362	-5.74733	0.01651838	KIF23	kinesin family member 23
8045674	1.80e-01	9.87e-02	1.656016	-5.7474	0.01235556	LYPD6	LY6/PLAUR domain containing 6
8050658	1.33e-01	6.81e-02	1.830415	-5.74752	0.0081498	ATAD2B	ATPase family, AAA domain containing 2B
7925248	1.88e-01	1.04e-01	-1.629839	-5.74791	-0.01222109		
7895186	1.76e-01	9.59e-02	-1.669881	-5.74796	-0.02928611		
8150138	1.86e-01	1.02e-01	-1.637729	-5.74798	-0.01204605	TEX15	testis expressed 15
7906662	7.32e-02	3.31e-02	-2.140353	-5.74821	-0.00380411	UFC1	ubiquitin-fold modifier conjugating enzyme 1
8048523	1.41e-01	7.32e-02	-1.797348	-5.74868	-0.01032816	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
8069808	1.87e-01	1.04e-01	1.631769	-5.7491	0.01771209	KRTAP27-1	keratin associated protein 27-1
8077815	1.52e-01	8.01e-02	1.755974	-5.74929	0.01367169	LINC00852	long intergenic non-protein coding RNA 852
8072687	1.52e-01	8.04e-02	-1.754273	-5.74931	-0.01071947	MCM5	minichromosome maintenance complex component 5
7892541	8.24e-02	3.82e-02	-2.081422	-5.74936	-0.01230172		
7914665	1.60e-01	8.56e-02	-1.724464	-5.74947	-0.01809308		
7925531	1.15e-01	5.70e-02	-1.909946	-5.7497	-0.01056693	AKT3	AKT serine/threonine kinase 3
7932788	1.77e-01	9.68e-02	-1.665333	-5.74975	-0.01127204		
8112886	1.88e-01	1.04e-01	1.629243	-5.74991	0.01606274		
7893392	1.72e-01	9.33e-02	-1.683218	-5.75034	-0.03209139		
8010622	1.89e-01	1.05e-01	1.62677	-5.75037	0.0148507		
8162719	1.87e-01	1.03e-01	1.633482	-5.75041	0.01396858	HEMGN	hemogen
8169711	1.82e-01	9.98e-02	-1.650536	-5.75051	-0.0138549	GLUD2	glutamate dehydrogenase 2
8030292	1.84e-01	1.01e-01	1.642939	-5.75143	0.01530478	DKKL1	dickkopf like acrosomal protein 1
8022436	1.89e-01	1.05e-01	-1.625816	-5.7516	-0.01887199	LINC00314	long intergenic non-protein coding RNA 314
8141463	1.86e-01	1.03e-01	-1.637071	-5.75181	-0.02429318	GPC2///GAL3ST4	glypican 2///galactose-3-O-sulfotransferase 4
7954711	1.10e-01	5.39e-02	1.934559	-5.75203	0.00941967	KIAA1551	KIAA1551
7957298	1.60e-01	8.51e-02	1.727225	-5.75203	0.02421535	NAV3	neuron navigator 3
7971208	1.41e-01	7.33e-02	1.796958	-5.75207	0.01473975	KBTBD6	kelch repeat and BTB domain containing 6
8170648	7.92e-02	3.64e-02	2.101182	-5.75221	0.01784091	BGN	biglycan
7992956	1.44e-01	7.52e-02	-1.784974	-5.75272	-0.01239226	GLIS2	GLIS family zinc finger 2
8038261	8.78e-02	4.12e-02	2.050048	-5.75285	0.01199337	GYS1	glycogen synthase 1
7972579	1.49e-01	7.81e-02	-1.767309	-5.75392	-0.01317991	TMTC4	transmembrane and tetratricopeptide repeat containing 4
8143518	1.84e-01	1.01e-01	1.643675	-5.75424	0.01208879	TRPV5	transient receptor potential cation channel subfamily V member 5
7895198	1.87e-01	1.04e-01	-1.632254	-5.75459	-0.02852696		
7963366	1.78e-01	9.70e-02	-1.664635	-5.75468	-0.01210311	KRT85	keratin 85
8168387	1.85e-01	1.02e-01	-1.639973	-5.75513	-0.01141905	FAM226B	family with sequence similarity 226 member B (non-protein coding)
7908907	1.46e-01	7.65e-02	-1.777142	-5.75515	-0.01201387	ADORA1	adenosine A1 receptor
8022644	1.90e-01	1.06e-01	-1.622933	-5.7557	-0.01804099		
7922293	1.90e-01	1.05e-01	-1.623692	-5.75609	-0.01285386		
8170562	1.77e-01	9.68e-02	-1.665482	-5.75611	-0.00924507	MAGEA2B///MAGEA12///MAGEA2	MAGE family member A2B///MAGE family member A12///MAGE family member A2
7918300	1.75e-01	9.54e-02	-1.672816	-5.75619	-0.01276733	PSRC1	proline and serine rich coiled-coil 1
7936492	1.63e-01	8.73e-02	1.715182	-5.75623	0.02142793		
7903032	1.29e-01	6.54e-02	1.848905	-5.7563	0.00801824	MTF2	metal response element binding transcription factor 2
8084607	1.18e-01	5.90e-02	-1.895159	-5.75631	-0.00868451	SENP2	SUMO1/sentrin/SMT3 specific peptidase 2
7949954	1.89e-01	1.05e-01	-1.625271	-5.75636	-0.03524893		
7894706	1.67e-01	9.01e-02	1.700264	-5.7565	0.02819838		
8143708	1.66e-01	8.91e-02	1.705428	-5.75656	0.00956315	ZNF425	zinc finger protein 425
7998374	1.70e-01	9.22e-02	-1.689175	-5.75701	-0.01097888	GNG13	G protein subunit gamma 13
8111218	1.90e-01	1.06e-01	1.622288	-5.75711	0.01427467		
8123959	1.90e-01	1.06e-01	-1.621768	-5.75774	-0.01573256		
8063011	1.81e-01	9.93e-02	-1.653221	-5.75776	-0.01772747	WFDC10A	WAP four-disulfide core domain 10A
7964870	1.90e-01	1.06e-01	-1.622023	-5.75786	-0.01657449		
8127629	9.63e-02	4.60e-02	-2.003134	-5.75814	-0.01165205	COX7A2	cytochrome c oxidase subunit 7A2
8027343	1.80e-01	9.85e-02	-1.657318	-5.75824	-0.01695779	GOLGA2P9	golgin A2 pseudogene 9
7895579	8.40e-02	3.91e-02	-2.072246	-5.75831	-0.01082377		
8164196	1.87e-01	1.03e-01	-1.633724	-5.75858	-0.0135717	LOC51145	uncharacterized LOC51145
7932447	1.91e-01	1.06e-01	1.621125	-5.75863	0.018271		
8038314	1.63e-01	8.75e-02	1.714074	-5.7587	0.01226048	LIN7B///C19orf73	lin-7 homolog B, crumbs cell polarity complex component///chromosome 19 open reading frame 73
7896351	1.22e-01	6.13e-02	1.877859	-5.75882	0.02052233		
7917647	1.87e-01	1.03e-01	-1.634711	-5.75927	-0.01455019		
8161270	1.82e-01	1.00e-01	-1.649263	-5.75933	-0.03793338	ANKRD18A	ankyrin repeat domain 18A
8073032	1.51e-01	7.93e-02	-1.760717	-5.75987	-0.00984851	TOMM22	translocase of outer mitochondrial membrane 22
8001041	7.40e-02	3.35e-02	-2.135076	-5.75996	-0.01505926	COX6A2	cytochrome c oxidase subunit 6A2
7978795	1.79e-01	9.81e-02	-1.658952	-5.76038	-0.00954752	RPL10L	ribosomal protein L10 like
7978833	1.04e-01	5.02e-02	-1.965622	-5.76053	-0.00963702	RPL36AL	ribosomal protein L36a like
8006345	9.61e-02	4.59e-02	-2.003807	-5.76061	-0.00864204	RHOT1	ras homolog family member T1
8057736	1.78e-01	9.73e-02	1.662966	-5.76063	0.02218778	NEMP2	nuclear envelope integral membrane protein 2
8129120	1.18e-01	5.87e-02	-1.897239	-5.76082	-0.01153295	FAM162B	family with sequence similarity 162 member B
7911329	9.96e-02	4.79e-02	1.985581	-5.7609	0.01042256	LOC100134822///LINC00266-1	uncharacterized LOC100134822///long intergenic non-protein coding RNA 266-1
7990736	1.40e-01	7.25e-02	-1.801998	-5.76124	-0.01287601	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7
7916304	1.76e-01	9.56e-02	1.671533	-5.76141	0.01169869	GLIS1	GLIS family zinc finger 1
7939131	1.70e-01	9.20e-02	1.690291	-5.76147	0.02061743	WT1-AS	WT1 antisense RNA
7895285	1.83e-01	1.01e-01	-1.646325	-5.76173	-0.04577115		
7972699	1.87e-01	1.03e-01	1.6334	-5.762	0.01201883	DAOA-AS1///DAOA	DAOA antisense RNA 1///D-amino acid oxidase activator
7962884	1.82e-01	9.98e-02	1.650671	-5.76236	0.01819338	RND1	Rho family GTPase 1
7895520	6.88e-02	3.07e-02	2.170329	-5.76299	0.0063993		
8089259	1.91e-01	1.06e-01	1.61979	-5.76304	0.01381883		
7953715	1.08e-01	5.31e-02	1.941193	-5.76305	0.008107	NECAP1	NECAP endocytosis associated 1
8088768	1.81e-01	9.96e-02	-1.6519	-5.76345	-0.01518647		
8090938	1.73e-01	9.39e-02	1.680241	-5.76361	0.0128389	DZIP1L	DAZ interacting zinc finger protein 1 like
7893719	1.91e-01	1.07e-01	-1.618221	-5.76373	-0.03801841		
8065363	1.87e-01	1.04e-01	-1.631802	-5.76432	-0.0144649	LINC00656	long intergenic non-protein coding RNA 656
8150689	1.07e-01	5.24e-02	1.947432	-5.76447	0.0193109		
8085255	1.72e-01	9.32e-02	1.683835	-5.76472	0.00914118	PRRT3	proline rich transmembrane protein 3
8172905	1.11e-01	5.48e-02	-1.927663	-5.76472	-0.0099863	HSD17B10	hydroxysteroid 17-beta dehydrogenase 10
7962804	1.92e-01	1.07e-01	1.617472	-5.7649	0.01509563	LALBA	lactalbumin alpha
7921445	1.89e-01	1.05e-01	-1.625273	-5.76508	-0.0160448	OR10J3	olfactory receptor family 10 subfamily J member 3
8081740	1.41e-01	7.30e-02	-1.798639	-5.76515	-0.01107558	ATP6V1A	ATPase H+ transporting V1 subunit A
7894434	1.21e-01	6.04e-02	1.884553	-5.76517	0.0156321		
8048317	1.91e-01	1.06e-01	-1.621129	-5.76557	-0.01344456	MIR26B	microRNA 26b
8147766	1.29e-01	6.54e-02	1.848892	-5.76576	0.01029821	FZD6	frizzled class receptor 6
7909839	1.92e-01	1.07e-01	1.616639	-5.76576	0.0207119		
7942603	1.88e-01	1.04e-01	-1.631041	-5.76587	-0.01248779	MOGAT2	monoacylglycerol O-acyltransferase 2
8166079	1.91e-01	1.06e-01	1.619248	-5.76595	0.01179845	EGFL6	EGF like domain multiple 6
7939971	1.92e-01	1.07e-01	-1.616914	-5.76605	-0.01327287	OR5J2	olfactory receptor family 5 subfamily J member 2
8062371	1.17e-01	5.84e-02	-1.899505	-5.76613	-0.00998232	MANBAL	mannosidase beta like
8122670	1.92e-01	1.07e-01	-1.617483	-5.76618	-0.01528515		
8004580	1.88e-01	1.04e-01	-1.629415	-5.76645	-0.00865353	DNAH2	dynein axonemal heavy chain 2
8078378	1.75e-01	9.51e-02	1.674333	-5.7666	0.01442243		
8139933	1.92e-01	1.07e-01	-1.616474	-5.76671	-0.01395456		
7944793	1.92e-01	1.07e-01	1.616718	-5.76684	0.01388058	OR8D4	olfactory receptor family 8 subfamily D member 4
8106280	1.45e-01	7.57e-02	1.782261	-5.76701	0.01310556	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase
7983525	1.92e-01	1.07e-01	-1.616098	-5.76709	-0.01442092		
8104727	1.43e-01	7.47e-02	1.788274	-5.76734	0.01625	C4orf46///TOMM7	chromosome 4 open reading frame 46///translocase of outer mitochondrial membrane 7
7892836	7.35e-02	3.32e-02	-2.138563	-5.76743	-0.00697509		
8071737	1.00e-01	4.84e-02	-1.981246	-5.76831	-0.01181833	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)
8084814	1.92e-01	1.07e-01	1.6149	-5.76856	0.01795638	OSTN	osteocrin
8047769	1.93e-01	1.07e-01	-1.614704	-5.76884	-0.01668949		
8094116	1.78e-01	9.70e-02	1.664294	-5.76889	0.01274688	USP17L20///USP17L6P///USP17L2	ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2
8094118	1.78e-01	9.70e-02	1.664294	-5.76889	0.01274688	USP17L20///USP17L6P///USP17L2	ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2
8094120	1.78e-01	9.70e-02	1.664294	-5.76889	0.01274688	USP17L20///USP17L6P///USP17L2	ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2
8094124	1.78e-01	9.70e-02	1.664294	-5.76889	0.01274688	USP17L20///USP17L6P///USP17L2	ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2
8094126	1.78e-01	9.70e-02	1.664294	-5.76889	0.01274688	USP17L20///USP17L6P///USP17L2	ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2
8094128	1.78e-01	9.70e-02	1.664294	-5.76889	0.01274688	USP17L20///USP17L6P///USP17L2	ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2
8094132	1.78e-01	9.70e-02	1.664294	-5.76889	0.01274688	USP17L20///USP17L6P///USP17L2	ubiquitin specific peptidase 17-like family member 20///ubiquitin specific peptidase 17-like family member 6, pseudogene///ubiquitin specific peptidase 17-like family member 2
8162696	1.23e-01	6.20e-02	1.872817	-5.7694	0.00864485	XPA	XPA, DNA damage recognition and repair factor
7911343	1.12e-01	5.50e-02	-1.925942	-5.76945	-0.02556197		
8165703	1.12e-01	5.50e-02	-1.925942	-5.76945	-0.02556197		
8015757	1.79e-01	9.80e-02	-1.659568	-5.7699	-0.0181416		
7981309	1.87e-01	1.03e-01	1.633459	-5.76995	0.01516974	BEGAIN	brain enriched guanylate kinase associated
7969093	1.79e-01	9.82e-02	-1.658674	-5.77091	-0.01276428	MLNR	motilin receptor
8027377	1.77e-01	9.63e-02	1.668259	-5.77111	0.0243177		
8133163	1.90e-01	1.06e-01	1.621876	-5.77152	0.02179609		
7918550	1.83e-01	1.01e-01	1.645644	-5.77181	0.01636822		
7899905	1.89e-01	1.05e-01	-1.626646	-5.77183	-0.01240524	HMGB4	high mobility group box 4
8173381	1.93e-01	1.08e-01	1.612913	-5.77198	0.01115014	TEX11	testis expressed 11
7895874	1.43e-01	7.43e-02	-1.79077	-5.77207	-0.02442635		
7898721	1.91e-01	1.06e-01	-1.619765	-5.77238	-0.02898317		
8082120	9.38e-02	4.46e-02	-2.016006	-5.77291	-0.00846974	DIRC2	disrupted in renal carcinoma 2
7894739	1.90e-01	1.05e-01	1.624244	-5.77368	0.03537191		
7911237	1.88e-01	1.04e-01	1.628406	-5.77374	0.01389153	OR2L13	olfactory receptor family 2 subfamily L member 13
8120833	1.28e-01	6.51e-02	-1.850933	-5.77381	-0.0165878	SH3BGRL2	SH3 domain binding glutamate rich protein like 2
7907012	1.90e-01	1.06e-01	1.621731	-5.77416	0.01282926	FMO9P	flavin containing monooxygenase 9 pseudogene
8172395	1.92e-01	1.07e-01	-1.615825	-5.77422	-0.01755593		
8013360	1.93e-01	1.08e-01	-1.611825	-5.77479	-0.01457436		
7896131	1.93e-01	1.08e-01	1.612251	-5.77481	0.04014342		
8003193	1.72e-01	9.33e-02	-1.683223	-5.77522	-0.01115957	FAM92B	family with sequence similarity 92 member B
8153727	1.43e-01	7.45e-02	-1.789493	-5.77539	-0.0110142	CPSF1	cleavage and polyadenylation specific factor 1
8128245	1.90e-01	1.06e-01	-1.621916	-5.77649	-0.02656063		
8010071	1.82e-01	1.00e-01	-1.648943	-5.77708	-0.0121068	AANAT	aralkylamine N-acetyltransferase
7997179	1.68e-01	9.06e-02	1.697244	-5.77801	0.01544221	DHODH	dihydroorotate dehydrogenase (quinone)
8175332	1.94e-01	1.09e-01	-1.609023	-5.77814	-0.01844274		
7912224	1.73e-01	9.39e-02	1.68033	-5.77826	0.02025288	SLC2A5	solute carrier family 2 member 5
8005636	1.38e-01	7.15e-02	-1.808189	-5.77838	-0.05628815		
8103366	1.94e-01	1.08e-01	-1.610378	-5.77874	-0.01168017		
8131919	1.73e-01	9.37e-02	-1.681402	-5.77878	-0.00943236	NPY	neuropeptide Y
7939902	1.55e-01	8.23e-02	-1.743205	-5.77897	-0.01093784	LOC646813	DEAH-box helicase 9 pseudogene
7969488	1.23e-01	6.19e-02	1.873836	-5.77925	0.00940414	CLN5	ceroid-lipofuscinosis, neuronal 5
7906602	1.81e-01	9.92e-02	-1.653626	-5.77937	-0.01497852	VANGL2	VANGL planar cell polarity protein 2
7895730	1.92e-01	1.07e-01	1.61744	-5.78018	0.04595711		
8131286	1.31e-01	6.67e-02	1.839992	-5.781	0.00771168	RNF216P1	ring finger protein 216 pseudogene 1
8180213	1.84e-01	1.01e-01	1.643326	-5.78126	0.0139213		
8067305	1.81e-01	9.91e-02	-1.654127	-5.78154	-0.01282069	SYCP2	synaptonemal complex protein 2
7925927	1.95e-01	1.09e-01	-1.607168	-5.78159	-0.01380004		
7931830	1.95e-01	1.09e-01	-1.607168	-5.78159	-0.01380004		
7894056	1.27e-01	6.43e-02	1.856631	-5.78192	0.01700908		
7913450	9.60e-02	4.59e-02	-2.004419	-5.78237	-0.0103138	LDLRAD2///HSPG2	low density lipoprotein receptor class A domain containing 2///heparan sulfate proteoglycan 2
8100549	1.95e-01	1.09e-01	1.608547	-5.78253	0.01245616		
8055948	1.95e-01	1.09e-01	-1.606733	-5.7829	-0.01197988		
7995583	1.02e-01	4.92e-02	-1.974757	-5.78307	-0.00608003	CHD9	chromodomain helicase DNA binding protein 9
7962137	1.95e-01	1.09e-01	1.60618	-5.78321	0.01985711		
7894358	1.89e-01	1.05e-01	-1.624967	-5.78342	-0.02764232		
7896706	1.81e-01	9.91e-02	1.654267	-5.78358	0.02580609		
8096438	1.88e-01	1.04e-01	1.629775	-5.7836	0.01139031		
7960933	9.02e-02	4.26e-02	-2.036178	-5.78362	-0.00724198	M6PR	mannose-6-phosphate receptor, cation dependent
7943729	1.92e-01	1.07e-01	-1.615369	-5.78397	-0.01372019	C11orf53	chromosome 11 open reading frame 53
8174556	1.92e-01	1.07e-01	1.615505	-5.78404	0.01254289	TRPC5	transient receptor potential cation channel subfamily C member 5
8028248	1.27e-01	6.44e-02	1.85588	-5.78426	0.00963672	ZNF570	zinc finger protein 570
7894340	1.96e-01	1.09e-01	-1.605413	-5.78454	-0.03618622		
8088917	1.95e-01	1.09e-01	-1.605745	-5.78463	-0.01519865		
7899898	1.93e-01	1.08e-01	-1.612113	-5.78486	-0.01053208	HMGB4	high mobility group box 4
8053427	1.88e-01	1.04e-01	1.629444	-5.78491	0.03345852		
8061742	1.87e-01	1.04e-01	-1.632504	-5.78514	-0.0107484	LOC149950	uncharacterized LOC149950
7950370	1.51e-01	7.96e-02	-1.758844	-5.7853	-0.02063908		
7996256	1.75e-01	9.56e-02	1.671812	-5.78542	0.01492571		
7924107	1.34e-01	6.85e-02	-1.828072	-5.78614	-0.01201128	LPGAT1	lysophosphatidylglycerol acyltransferase 1
8075049	1.95e-01	1.09e-01	-1.607545	-5.78627	-0.01866971	TMEM211	transmembrane protein 211
7962623	1.73e-01	9.41e-02	-1.679201	-5.78649	-0.01364768	RAPGEF3	Rap guanine nucleotide exchange factor 3
7999423	1.66e-01	8.96e-02	-1.702963	-5.78663	-0.01697128	SOCS1	suppressor of cytokine signaling 1
7895526	1.96e-01	1.09e-01	-1.605445	-5.78683	-0.02329988		
8133040	1.96e-01	1.09e-01	-1.605051	-5.78694	-0.01166553		
7893196	9.13e-02	4.33e-02	2.029322	-5.78707	0.01110366		
8124385	1.60e-01	8.53e-02	-1.726302	-5.78715	-0.01811802	HIST1H4B	histone cluster 1, H4b
7930927	1.63e-01	8.71e-02	1.716301	-5.78741	0.01433351	INPP5F	inositol polyphosphate-5-phosphatase F
8164373	1.10e-01	5.39e-02	-1.935007	-5.78883	-0.00629923	CIZ1///CIZ1	CDKN1A interacting zinc finger protein 1///CDKN1A interacting zinc finger protein 1
8088893	1.59e-01	8.45e-02	-1.730442	-5.78893	-0.01511868		
8022870	1.84e-01	1.01e-01	1.642996	-5.78935	0.01952863		
8112159	1.90e-01	1.06e-01	-1.623183	-5.7898	-0.01169764	ANKRD55	ankyrin repeat domain 55
7990636	1.68e-01	9.06e-02	1.697472	-5.78993	0.0159071	LINC00597	long intergenic non-protein coding RNA 597
